str_fixture_id,str_outlet,viewership,str_competition_name,str_sport_name,str_fixture_date,ttl_customers,engagement_rate
7y0zdev7agumlh5q1exvq857u,japan,4966,First Division A,Soccer,2020-11-23,1827034.0,0.00271806654939098
4lxk7sbt4h2y5m8z3qh0zlclw,dach,168572,UEFA Champions League,Soccer,2020-11-24,2672298.0,0.0630812880898762
4skezhslncdpyj8u7wtu84xgq,spain,2193,Eurocup,Basketball,2020-11-11,442513.0,0.004955786609658925
ay4h4b8d7bhcib8ybxuh3b83i,dach,12567,MLS,Soccer,2020-11-25,2672164.0,0.004702929909990554
4oud78dod5o9krnalussgilq9,dach,1951,UEFA Nations League,Soccer,2020-11-15,2605942.0,0.0007486736082384028
cph67whpreoljz9hpuqicbr6y,spain,725,Eurocup,Basketball,2020-11-17,442668.0,0.0016377962716979768
dhyrk6xtzuc6p42vw0ia32nwu,italy,2247,FIS Ski Jumping World Cup,Ski Jumping,2020-11-21,2012119.0,0.0011167331554445836
3otj6q6kuwb9u63aet0e392zu,brazil,1918,Serie A,Soccer,2019-12-16,116156.0,0.01651227659354661
3v22auezkxv32sd5xobtbhega,brazil,3702,Serie A,Soccer,2020-01-20,131734.0,0.028102084503620933
pv4om0q0nc5a2t0i3sgy9raa,dach,817,League Cup,Soccer,2020-09-15,2444127.0,0.0003342706823336103
8dqcc7ddjq0gi0br7pbvq0vmc,japan,2761,Premier League,Soccer,2020-11-28,1813410.0,0.0015225459217716897
7ptc777hubr4ldyoq9ftr9l62,dach,44783,Ligue 1,Soccer,2020-10-04,2410560.0,0.018577840833665208
d464qzlaupc9m8t3ooba0x9g4,japan,50608,Primera División,Soccer,2020-11-02,1858336.0,0.02723296540561018
eia0bucaq149vzqqz56omywrv,japan,16428,NPB,Baseball,2020-11-16,1846299.0,0.00889780041044273
92cwujrwpn5mgm22vtbpcefis,spain,1957,Championship,Soccer,2020-12-12,416616.0,0.004697371200337961
bnhzeq3krmgktj1mdneia39qs,dach,34700,Serie A,Soccer,2020-12-15,2685482.0,0.012921330323569475
5ex28svbnsq34qqw7u8yghvmy,canada,99835,NFL,American Football,2020-12-07,405734.0,0.2460602266509585
bqxfcw94rnui31yysimbzgmqc,canada,37849,UEFA Champions League,Soccer,2020-12-09,407410.0,0.09290149971772907
4m3u69w175earfcxt46gxu1w4,dach,505343,UEFA Champions League,Soccer,2020-12-08,2650064.0,0.1906908663337942
96lizm2rappubfom94iqk06fd,canada,2929,World Snooker,Snooker,2020-12-09,407410.0,0.007189317886158906
4m64qr3w8nxmsrc7y890h95p0,dach,51880,UEFA Champions League,Soccer,2020-12-08,2650064.0,0.019576885690307858
bojtzouxkt12fsi3696k0my38,dach,90631,Serie A,Soccer,2020-12-23,2624605.0,0.03453129137527361
7kgloo3i7pwt7duvrymlffgus,brazil,29543,Serie C,Soccer,2020-12-12,191190.0,0.15452168000418431
egfh6xixxug5znoycgujf9wsv,brazil,1611,Blast Premier,E-Sports,2020-12-12,191190.0,0.008426172916993567
8epq4oek6276q6kjm95hqtgd0,spain,21416,Premier League,Soccer,2020-12-13,417618.0,0.051281314502727375
a3wou1meugfmtqhtrk2z4ky7q,spain,6961,Ultimate Fighting Championship,Mixed Martial Arts,2020-12-13,417618.0,0.01666834283962856
2cm6yxlzuqcfqaikw8n27927e,japan,12142,J3 League,Soccer,2020-12-13,1779667.0,0.006822624682033212
2fkx2jmccrxpi23zhapwqj08v,italy,4639,FIS Alpine World Cup,Alpine Skiing,2020-12-18,2066998.0,0.0022443176045646874
bmr1khvv7xx3vfay3e19mhpn8,canada,2975,Serie A,Soccer,2020-12-11,406006.0,0.007327477919045531
92cwujrwpn5mgm22vtbpcefis,canada,6336,Championship,Soccer,2020-12-12,407914.0,0.015532685811224915
dx8vfe4szjsv6orvupepgvf56,brazil,1025,Euroleague,Basketball,2019-11-20,148862.0,0.006885571871935081
pwnbimn6s1b7k77jscg3b2tw,italy,1112,CONMEBOL Libertadores,Soccer,2020-11-25,2024206.0,0.0005493512023973844
2c7dhs5mp6owibc64lgtfk3my,japan,5583,J3 League,Soccer,2020-12-13,1779667.0,0.0031371037390702868
d93dvxvj7vcm97vnzxlrkmy38,italy,27297,Primera División,Soccer,2020-12-19,2083618.0,0.013100769910799389
7rbtrks7gv22g96hco76aazko,spain,15832,Canelo v Smith,Boxing,2020-12-20,420107.0,0.03768563723051508
ckf04yo3lw9mwt4osbd0eno8x,dach,36319,William Hill World Darts Championship,Darts,2020-12-16,2685848.0,0.013522358674057504
h4ku6ux8ctpzbrr2l6m7ne38,japan,8460,B1 League,Basketball,2020-12-27,1730852.0,0.004887766256155928
8gy7axq37f4evdwyt09yq7z7g,dach,295,NBA,Basketball,2020-03-06,2698815.0,0.00010930723298929346
9lf2tvq4qp0vhpuy3s9mfgrmc,us,2114,Grand Slam of Darts,Darts,2020-11-22,353600.0,0.005978506787330317
6jn9187m3pfp1hto408zjdwr8,dach,8562,NCAA Division I,Basketball,2020-12-17,2683223.0,0.003190938658471547
3ww71imnlm9amd1rfvkpqg0t0,dach,7627,NCAA Division I,Basketball,2020-12-03,2640728.0,0.002888218703327264
7unviod1n95j7l08prev238u9,dach,10003,William Hill World Darts Championship,Darts,2020-12-17,2683223.0,0.0037279793740587347
5f3q788s8ig377hdwvn9w800k,italy,47823,Serie B,Soccer,2020-12-07,2047475.0,0.023357061746785673
8mdliwly51u1z3d75tthedgi9,italy,8707,William Hill World Darts Championship,Darts,2020-12-20,2082918.0,0.004180193363348917
7jx1q7zszd31d2anyht8bl0u6,japan,542,NPB,Baseball,2020-12-15,1772711.0,0.0003057463963387151
dchxmcbhvtqmvmof7v2dxkt90,japan,25410,Primera División,Soccer,2020-12-16,1772954.0,0.014332013126116075
d5xz7kqdk8xkizjhex07rfj84,dach,122743,Primera División,Soccer,2020-11-29,2648559.0,0.0463433134772531
5zkkuy4f3mo5vzrj6hp5zc02y,dach,18724,NFL,American Football,2020-12-27,2593642.0,0.007219192162989341
ckamu4v4y8uw41vyypd2mvqj8,dach,4879,FA Cup,Soccer,2020-11-29,2648559.0,0.0018421337791606682
61qhzqn4tm5dd59wj49ettle8,dach,2473,Bundesliga,Soccer,2020-06-01,2167038.0,0.0011411890331410894
aano9xb1erietvmg3cunpbs4o,dach,1064,EC Qualification,Soccer,2019-11-19,2476416.0,0.0004296531762030289
5qm2ah3d0yluvx214ohi6sdpm,canada,87885,NFL,American Football,2020-12-15,409331.0,0.21470399261233575
aagjvr4188gi7ibmuf1uh5ous,dach,12779,Premiership,Rugby Union,2020-12-04,2653600.0,0.004815722037986132
77imdc4io473eew0qnhi8hyhn,dach,17126,Saunders v Murray,Boxing,2020-12-04,2653600.0,0.0064538739825143205
e75wumfo6tnow71779p8q93x0,japan,38109,FIA F1 World Championship,Motorsport,2020-12-05,1791752.0,0.02126912653090383
28nwwqoou1z1wtimlr5h3ni3u,japan,6214,J3 League,Soccer,2020-12-05,1791752.0,0.003468113890761668
1ag0ux2lf1cmft3pe5hsvjf56,brazil,1434,NBB,Basketball,2019-12-27,109772.0,0.01306344058594177
4vgucu7f36ot7bcouni9p5sf2,spain,2399,William Hill World Darts Championship,Darts,2020-12-28,413355.0,0.005803728030385504
dpfkuvwc2fx6rzg5iit3l8b7y,canada,5021,UEFA Europa League,Soccer,2020-11-26,401284.0,0.012512335403355229
4mqg0a4brznwjxkoehnlpqk7g,canada,2101,Saturday Fight Live,Boxing,2020-03-22,314670.0,0.006676836050465567
d8m66evpudhqya13zz6bv8kr8,italy,5971,Primera División,Soccer,2020-12-20,2082918.0,0.0028666514956421714
6gnqc5xloxnkezbdyuoghpd4h,canada,929,MLS,Soccer,2020-09-06,304617.0,0.0030497313019299645
5ilmamf0ue0u738a2krb1u2ok,italy,58072,Serie B,Soccer,2020-12-21,2076915.0,0.027960701328653314
dto5svfmpbepbjimgwt9noow3,brazil,2001,Intrum Stockholm Open Men Single,Tennis,2019-10-18,313694.0,0.0063788277748379
8di7nizphq03bxy6ecrpulct0,canada,35060,Premier League,Soccer,2020-11-30,405503.0,0.0864605194042954
dammolurbd7bccekuv5rwfuvo,dach,62928,Primera División,Soccer,2020-12-29,2589933.0,0.024297153632931816
2zhnh0c7rdsbn10q3s3kow4ex,dach,90028,William Hill World Darts Championship,Darts,2020-12-29,2589933.0,0.034760744776023166
951q23p53avhj71j4kylft5w4,dach,9419,Championship,Soccer,2021-02-02,2657445.0,0.0035443819157122726
8eyqgjnzzpulg9p0axo6i97n,brazil,1625,Players Championship,Darts,2020-11-27,195121.0,0.0083281655998073
1drmkdru5fdwh9hz1jtiqtiit,japan,1387,Golf in Dubai Championship,Golf,2020-12-05,1791752.0,0.0007741026659939546
blxxk8o3fc1suml4wn4827klw,japan,8883,Serie A,Soccer,2020-12-06,1791075.0,0.004959591306896696
53dvfe7628o9we95xvhprkqju,japan,25651,J2 League,Soccer,2020-12-06,1791075.0,0.014321566656895999
9k4dsbf1jscxp7cnbxhaz2sbb,dach,226,NBA,Basketball,2019-12-05,2480804.0,9.109949838842569e-05
3l0a0web0ase457dnt9xy7cru,brazil,976,Serie A,Soccer,2019-11-24,143977.0,0.00677886051244296
z5b8xg7pr1yf3cp3gy3d7ch7,dach,15026,Ultimate Fighting Championship,Mixed Martial Arts,2020-12-20,2671797.0,0.005623930261168794
8mdliwly51u1z3d75tthedgi9,dach,59325,William Hill World Darts Championship,Darts,2020-12-20,2671797.0,0.02220415697749492
1yhteh0unn7n88iuiatwgs2c,dach,5842,Liga ACB,Basketball,2020-12-20,2671797.0,0.0021865433638858043
82bp1gt6jymv55o9wrghs4nze,dach,27331,Ligue 1,Soccer,2020-12-12,2678052.0,0.010205552394053588
69lnj3eanjqu795kxprqeq1vo,brazil,556,KOEL Kick-Off Electronic League,E-Sports,2020-07-07,225447.0,0.002466211570790474
81bqsksfdwzv572sfpb9jthua,spain,572,Ski Flying World Championship,Ski Jumping,2020-12-11,414081.0,0.0013813722435948523
96jqavi1xcolal67y1yvl5g49,dach,639,NBA,Basketball,2020-08-05,2138258.0,0.00029884139332110533
d8xko3a8xl6b1u5pzw1tmfv9w,japan,1525,Primera División,Soccer,2020-12-19,1759558.0,0.0008666949313407117
9kuz6uy0lhvm3z0kxncalk3iw,us,5011,UK Championship,Snooker,2020-12-01,373457.0,0.013417876756895706
dlzgpi2fjziwfy8t5lkns04er,us,3376,UK Championship,Snooker,2020-11-30,369123.0,0.009146002822907269
bvfuspz7w4shbwc052fvixkls,dach,7431,FIS Alpine World Cup,Alpine Skiing,2020-12-20,2671797.0,0.00278127417614437
5e2twu8p5u3j6csqcz70ffdre,dach,9199,NFL,American Football,2020-12-06,2637528.0,0.0034877354856517164
5d20sv2qd6jklvmb08oa9cxlg,canada,9605,Autumn Nations Cup,Rugby Union,2020-12-06,406531.0,0.02362673449257252
ax334qwp9rgk6l4g8tqo7gqqy,spain,27838,Euroleague,Basketball,2020-12-03,423858.0,0.06567765619617891
d70x7iw560yxk1inztvzzih3o,dach,41189,Primera División,Soccer,2020-12-07,2634144.0,0.015636578713995895
cmh1wxv5msp8qg8tgc6bqmzg0,canada,431,Premier League,Soccer,2020-11-20,397431.0,0.0010844649763103531
bofc8cc2bkrw7td0lfbzhcydw,canada,6218,Serie A,Soccer,2020-12-22,411809.0,0.0150992328968041
74018gs371d1yaqnhqwmpvlzi,japan,1802,NPB,Baseball,2020-11-30,1806618.0,0.0009974438425832135
9dnuz3b6plsm6oiubcout5d04,spain,3433,CONMEBOL Libertadores,Soccer,2020-12-18,423026.0,0.00811534042824791
egfh6xixxug5znoycgujf9wsv,us,11362,Blast Premier,E-Sports,2020-12-12,373501.0,0.030420266612405322
a87ii3yl7mpk4xauykphjhn8,us,7602,Blast Premier,E-Sports,2020-12-13,378875.0,0.020064665127020785
5aos7av35p6clhq3je3w1am5c,canada,3061,UK Championship,Snooker,2020-12-01,405243.0,0.0075534925958005445
855uvspi02mkuma7nfk42xd2i,italy,5736,Ligue 1,Soccer,2020-12-20,2082918.0,0.0027538290033501077
8j4gh01yzxv5wgpqzlcdnl1jo,spain,48012,Premier League,Soccer,2020-12-30,412467.0,0.11640203943588215
4yupqs0vyoq64k2p3xizoh5wu,dach,1060,Primera División,Soccer,2020-07-01,2133896.0,0.0004967439837742795
ee03nho0ga767j8ncuv6oszpt,us,76592,Joshua v Pulev,Boxing,2020-12-12,373501.0,0.20506504667992856
28bplpk1ladcur6v5bk5wivx0,dach,519505,Bundesliga,Soccer,2021-01-02,2600240.0,0.19979117312248101
dw5f2it15mhf08zlum2r5k874,dach,42551,Garcia v Campbell,Boxing,2021-01-02,2600240.0,0.0163642586838138
dbk8n1tm6f7rnnpjo6z0aytxw,italy,18669,Primera División,Soccer,2021-01-02,2077336.0,0.008986991030820244
zo7ycdk7u2hn8mao3qgtjjf8,canada,528,Pro14,Rugby Union,2020-11-30,405503.0,0.0013020865443658864
8nh2eqyas1l0e26un8udiwafl,canada,784,Premier League,Soccer,2020-11-30,405503.0,0.0019334012325432858
4m4zailkniw4ljxtqtiaom1re,brazil,2663,Süper Lig,Soccer,2020-07-09,225077.0,0.011831506551091404
3hvk10ugtgksahlgfeytl26k0,brazil,524,KOEL Kick-Off Electronic League,E-Sports,2020-07-09,225077.0,0.0023280921640149816
bozpd9v1s3xizrr3vkx4nnfo4,japan,6483,Serie A,Soccer,2021-01-03,1708140.0,0.0037953563525237976
dwq0wxnkzh80isz5trdme1dg3,brazil,891,World Snooker,Snooker,2020-08-03,247517.0,0.00359975274425595
8kdba6nqqw2at21dxne4t0hlg,canada,78136,Premier League,Soccer,2021-01-02,413056.0,0.18916563371552525
14noim9a8hqqe5d48wvl67qz6,canada,388,Premier League,Soccer,2020-04-13,281270.0,0.0013794574608027874
axnyzc90ib0sy6r8vm23k68ve,brazil,2675,CONMEBOL Libertadores Femenina,Soccer,2019-10-17,325390.0,0.008220904145794277
lqhbr9s95be7ohwe7djcbn8q,brazil,1523,NBB,Basketball,2019-10-31,159220.0,0.009565381233513378
5kh5xl8mz1pee33ikvg9go5jo,italy,58609,Serie B,Soccer,2021-01-04,2097351.0,0.027944297354138625
9g5tcq6tcb11a2q2hyw98pg7m,italy,953,PDC Home Tour,Darts,2020-04-20,1728017.0,0.0005514992040008866
8k6wtn5hn7whnxgbfvmkeuy38,canada,78900,Premier League,Soccer,2021-01-04,416589.0,0.18939530328453225
dhlog3zgvnwzbbmus1vm8lfmy,brazil,1579,CONMEBOL Libertadores Femenina,Soccer,2019-10-12,336001.0,0.004699390775622691
e0k1hddlrez6j7afvaj20t82c,spain,57118,Copa del Rey,Soccer,2021-01-05,416897.0,0.13700746227485447
5du1iv7yv3j1u2466v5bkz8k4,dach,8893,CONMEBOL Libertadores,Soccer,2021-01-06,2592737.0,0.0034299660937457213
890totyj10q6orcee4gril08a,italy,2062,Ligue 1,Soccer,2021-01-06,2109167.0,0.0009776371430047976
13yv34redkxq6uqkwa97kzw2e,brazil,2287,William Hill World Darts Championship,Darts,2020-12-21,194145.0,0.011779855262819027
c371nqhqb0hj1cl72uw2qtwq9,spain,1409,Euroleague,Basketball,2020-06-04,290535.0,0.00484967387750185
117xsh5gdts8epkgd695f2wwk,canada,1932,Pro14,Rugby Union,2021-01-02,413056.0,0.0046773318872017355
bjkc5a71xqdj7rztomlelnkt0,dach,92590,FA Cup,Soccer,2021-01-09,2692774.0,0.03438461601307796
bgvia9ansymibnwtemnuhcjdg,brazil,1894,NBB,Basketball,2020-11-25,195842.0,0.009671061365794875
a1v3e35po9icn9h60mcjdipaj,japan,2414,Abu Dhabi WTA Women's Tennis Open Women Single,Tennis,2021-01-11,1688042.0,0.001430059204688035
9qfrdyl0fch6922jm7tzrksus,dach,39354,NFL,American Football,2021-01-11,2684960.0,0.014657201597044277
bkav9v300501g3i9danor6al0,spain,9229,FA Cup,Soccer,2021-01-10,427151.0,0.021605942629187337
brgw0rxm2vo7ze7f1wm4fvgus,italy,574819,Serie A,Soccer,2021-01-17,2144282.0,0.26807061757735223
3i5s1a01jyjss4p0md0rp4mv,italy,15348,FIS Alpine World Cup,Alpine Skiing,2021-01-17,2144282.0,0.007157640646146356
7np7xphn69x9tuajnq6v0xrmc,spain,57535,Copa del Rey,Soccer,2021-01-17,442216.0,0.13010610199540495
c08xox44ho1vxbnwozkyiq87o,italy,32252,NFL,American Football,2021-01-17,2144282.0,0.015040932116204865
ax6jxor6vvztnc083t02cc7pw,canada,116733,NFL,American Football,2021-01-17,414624.0,0.2815394188469553
8lqo6rkgj6gmsitszdhwanf2s,canada,83914,Premier League,Soccer,2021-01-16,408539.0,0.20540021882855738
bltlkr2jg29ugbyxla19rwyl0,dach,20181,NBA,Basketball,2021-01-17,2675034.0,0.007544203176482991
br2jiio8eo63w0zery6iq8g7o,canada,10920,Serie A,Soccer,2021-01-17,414624.0,0.02633711507293355
av191yj03nuotvyntjipyvnyx,us,4924,Blast Premier,E-Sports,2020-12-11,360886.0,0.013644197890746662
8lduqsrc9gwq3gfbl2s1ohyqc,spain,40904,Premier League,Soccer,2021-01-18,441341.0,0.09268116943587838
asqv9zywssxen5zrqhpiesoru,spain,8818,Euroleague,Basketball,2021-01-19,440697.0,0.02000921267900621
7uh3beuj9rz6brs9676ocn7my,japan,4631,Ligue 1,Soccer,2021-01-20,1671023.0,0.002771356229088409
7rrlq14aoof7l8mel25t9er78,canada,828,Blast Premier,E-Sports,2021-01-21,409703.0,0.0020209761705430518
8dnbv11ijzdlgok5zxboo31ii,italy,37076,Ligue 1,Soccer,2021-01-22,2134358.0,0.01737103147644397
5m21s2mf1cb01l3nf7hw9ayhg,italy,21706,Serie B,Soccer,2021-01-23,2134274.0,0.01017020307608114
35z4wobzhuwe5o7ro0zub69dn,dach,55090,FIS Ski Jumping World Cup,Ski Jumping,2021-01-23,2670373.0,0.020630076772046452
bseqaiexpeis1sfusa9gbrg9g,canada,16009,Serie A,Soccer,2021-01-23,408802.0,0.0391607673152284
bscgzq9vipaf3tryc3kq51d78,dach,31865,Serie A,Soccer,2021-01-23,2670373.0,0.011932789913618808
ekhivbl89phy98qq9kkl0np0q,japan,5448,V League 1 Women,Volleyball,2021-01-23,1666948.0,0.0032682483196836373
eqyqztty2hhelji3jqer0jt3o,brazil,9278,FA Cup,Soccer,2021-01-23,199698.0,0.04646015483379903
bub2e28xtqlr6wje0gu3ck9p0,dach,87318,NBA,Basketball,2021-01-24,2677516.0,0.032611569828154156
a7grefsivb0xksaciuji2oes,dach,8186,Liga ACB,Basketball,2021-01-24,2677516.0,0.003057311328858539
4fz9kfdkpowhqhvqy6na7rl2g,brazil,715,Coppa Italia,Soccer,2020-04-01,602495.0,0.001186731840098258
3f4zricfntpph8lewbij7e7vu,brazil,742,Serie A,Soccer,2019-10-25,229787.0,0.003229077362949166
dxbze8o3lgu7iuf7uyiu0bzwy,brazil,267,KOEL Kick-Off Electronic League,E-Sports,2020-05-08,271098.0,0.0009848836951950955
d3dvtj8bs3d7pzntdwlbjeezu,dach,39804,Eredivisie,Soccer,2021-01-26,2674629.0,0.014882064017102932
bk56blff0ib6lcjhj8vbyqz56,spain,12216,Euroleague,Basketball,2021-01-26,499444.0,0.02445919862887531
1ppk8nr78sp0e9fz6fenk935b,canada,1131,Premier League,Soccer,2020-12-23,411225.0,0.002750319168338501
e0b7qlpsqgzx574utrtnd7ado,italy,2190,FIS Alpine World Cup,Alpine Skiing,2021-01-26,2143195.0,0.0010218388900683326
3af1vnt8jcfpm7hpueo9jfv0a,canada,70,Premier League,Soccer,2020-05-29,251402.0,0.00027843851679779796
bweg5p1t9ln3ynngwgzw0xec4,canada,111,Pat McAfee Show,OTHER,2020-03-23,313957.0,0.0003535516010154257
b1in94xvbauhhik5vsxjdio7m,canada,883,Premier League,Soccer,2021-01-26,413601.0,0.0021349077976117077
8a8emfhxadccxtyca9rsv8pka,canada,6515,First Division A,Soccer,2021-01-28,410801.0,0.015859260323124822
e2grsyzd35tygw26ief9lkezb,canada,617,Premier League,Soccer,2021-01-28,410801.0,0.0015019437635254052
8f0tkq98ptgqyfgvg8we1i82y,japan,1937,Ligue 1,Soccer,2021-01-29,1661321.0,0.001165939634784608
bsja8or22iz7l4vx4h0jgr3f8,italy,683634,Serie A,Soccer,2021-01-30,2150297.0,0.31792538426087186
dixfm6asnskx2unxfye73c1tz,canada,57256,Premier League,Soccer,2021-01-30,410277.0,0.13955449610872656
bt1yy34rlr8dwu70u2mzgiuc4,italy,342588,Serie A,Soccer,2021-01-31,2153221.0,0.1591048944813375
de3zihoert3ga5o76v2oxf4lw,dach,160107,Primera División,Soccer,2021-01-31,2678506.0,0.05977474009765145
c5fphxewtq5w2pu2gznhm5f6c,dach,92986,NBA,Basketball,2021-01-31,2678506.0,0.03471562132024345
a1om767yv8rvjh8fdscxvfztg,japan,3027,B1 League,Basketball,2021-01-31,1660433.0,0.0018230184536202304
d69dynq5qrea494m34v7y3vxm,japan,4661,V League 1,Volleyball,2021-01-31,1660433.0,0.002807099112099073
eo2azfawp4n5cmj38eonf1yzu,japan,10005,V League 1 Women,Volleyball,2021-01-31,1660433.0,0.006025536712411762
dazufqjhulwlv8x5eunlm0pei,canada,1805,DAZN ONLY - Melbourne Summer Series,Tennis,2021-01-31,410550.0,0.004396541225185726
73bemw14fogrboa6ns0ae0ztg,italy,1775,FIS Alpine World Cup,Alpine Skiing,2021-02-01,2152499.0,0.0008246229150396818
9db6jjtmu9yw9j4n8jruopbf8,spain,5287,Championship,Soccer,2021-02-01,505312.0,0.010462842758533342
eg1yi68jq28yxudyulucj8g0k,dach,181905,Coppa Italia,Soccer,2021-02-02,2657445.0,0.06845108741667279
8ob8jdi2iuq8cfysx4ra6i4no,japan,40291,Premier League,Soccer,2021-02-02,1656354.0,0.024325114075855764
cmne99eu73cnpa79rnlo5rnkh,dach,12003,DAZN ONLY - Melbourne Summer Series,Tennis,2021-02-02,2657445.0,0.0045167444669598055
ez1h7rvld0qvw1zund6htqpsk,japan,2654,Copa del Rey,Soccer,2021-02-03,1654899.0,0.001603723248367423
b0o9yg5akrq9y2ckzzhr6bjia,dach,3391,Primera División,Soccer,2021-01-12,2672138.0,0.0012690212855773167
8orcn6piru30hbkn027i4dr10,japan,41087,Premier League,Soccer,2021-02-04,1653752.0,0.024844716741083305
e9lh099wcz2s0cz55avk4o1yc,canada,869,Premier League,Soccer,2021-02-04,405501.0,0.002143028007329205
af2gbon09v5rz8u5davt2x0d0,dach,9591,Premiership,Rugby Union,2021-02-05,2692956.0,0.003561513816044525
7gua68gyn4kzir8o58ul05uu0,canada,990,Blast Premier,E-Sports,2021-01-19,412780.0,0.0023983720141479725
bt8yvgieojbwddemd7whrjvo4,japan,2019,Serie A,Soccer,2021-02-07,1656439.0,0.0012188797776434871
148o5h5y9633xm6dm0x4072vy,dach,21756,FIS Alpine Ski World Championship,Alpine Skiing,2021-02-09,2674313.0,0.008135173407151669
1x3fooudtrv1uiy4fpoasi9sk,brazil,1514,NBB,Basketball,2021-02-09,180928.0,0.008367969579059073
56oo0294fqq4gtburfmjn7yfx,italy,5486,Coppa Italia,Basketball,2021-02-11,2127341.0,0.0025788061246410426
4hv6hj88t46u93es0nhnxwyz8,italy,40494,FA Cup,Soccer,2021-02-11,2127341.0,0.019035030115059127
1knqqyajlsqpw4ky48a0vbp8o,canada,12259,Premier League,Soccer,2021-02-13,454240.0,0.02698793589292004
bbo3iezz13i4bbnfxpgff4yj2,italy,9533,Warrington v Lara,Boxing,2021-02-13,2142988.0,0.004448461680606705
9egl4454ngz02kbusm6rg0r9w,canada,7822,Championship,Soccer,2021-02-13,454240.0,0.017219971821063756
dg6s9tpe25a37vgx5ipr2ihas,dach,41138,Primera División,Soccer,2021-02-13,2686863.0,0.015310791804420248
bqnh8n7laf1g3lpcb0jwh0jys,brazil,2622,NBB,Basketball,2020-12-28,192330.0,0.013632818593043206
8dey2ews59afa7puubhz4r564,italy,55315,FIS Alpine Ski World Championship,Alpine Skiing,2021-02-14,2149051.0,0.025739268169996898
dg13aylqy8bqxun6y3q28qt5g,italy,13859,Primera División,Soccer,2021-02-14,2149051.0,0.006448893023013414
9wiyneu8mri1gtng9u5b8mb6c,dach,759450,UEFA Champions League,Soccer,2021-02-16,2744371.0,0.276730077675358
8iy4818td9vx9li8oeob20npw,spain,35535,Premier League,Soccer,2021-02-17,475188.0,0.07478092881133362
aei8ibop8lqa3okg6l4ornris,dach,42422,UEFA Europa League,Soccer,2021-02-18,2775253.0,0.01528581358168066
4mmppozhrlk3s5pxxok3oiiw8,dach,2548,FA Cup,Soccer,2021-01-25,2677952.0,0.0009514733647205028
ag3qcjnveml15c0ff1gau8hsh,canada,458,Premier League,Soccer,2021-02-18,449669.0,0.0010185269609423822
bpqh4pdbya4sqpmdvdvf1xwt,canada,555,Premier League,Soccer,2021-01-29,409653.0,0.0013548051643708211
dgtgfbyn2ss79p5mt0zucf76c,dach,35356,Primera División,Soccer,2021-02-19,2775911.0,0.012736719585029924
aou2vmdca7k3h2eaecycl9hjo,canada,937,Pro14,Rugby Union,2021-02-19,448342.0,0.002089922425291407
8nst86twl9cyhjeejy0vsf6dw,brazil,1909,Premier League,Soccer,2021-01-30,195962.0,0.009741684612322797
8rnljxne6lvu91qldp9tycn4k,canada,51215,Premier League,Soccer,2021-02-20,446291.0,0.11475696350587397
8j0hg0o6bclstam4iyiwvby2e,dach,28447,FIS Alpine Ski World Championship,Alpine Skiing,2021-02-20,2774495.0,0.010253037039172894
3ggmvpeco1mcyp4ulbhgwlpyt,canada,2607,Premier League,Soccer,2021-02-20,446291.0,0.005841480110510855
d9qzofb470yhwz2xbiflhwaju,italy,33090,Eredivisie,Soccer,2021-02-21,2206824.0,0.0149943991908734
cld4lrpxg70vd0z64ajhbq31m,japan,996,America's Cup,Sailing,2021-02-21,1650196.0,0.0006035646674698036
8rkov98sdzoxtixl39af8wo44,spain,15641,Premier League,Soccer,2021-02-22,449637.0,0.034785838354050046
3bkuwocxyvvdvutgn878qbevz,japan,1093,Adelaide International WTA 500 Women Single,Tennis,2021-02-22,1649408.0,0.0006626619975166847
1ujuhkb96iptifcw6kv8y1nhz,canada,6115,UEFA Champions League,Soccer,2021-02-24,440529.0,0.013881038478738063
7oz3md9os0tlkdx59x9ijn5ec,canada,4269,UEFA Europa League,Soccer,2021-02-25,439654.0,0.009709908246029833
49ykcfcr8zc6zlenlbqrcpnil,dach,1751,FIS Nordic Combined World Championship,Nordic Combined Skiing,2021-02-26,2782504.0,0.0006292893020099881
